student_id,term,attendance_rate,attendance_count,behavior_count,behavior_severity_score,quiz_score,mid_score,final_score,quiz_max,mid_max,final_max,previous_grade,current_grade,decline
1180,2024 Term 3,0.78,23,5,3.0,18.47,13.21,37.87,20,30,50,71.06,68.53,1
1181,2023 Term 2,0.82,22,3,1.86,14.16,15.34,44.43,15,25,60,66.45,77.29,0
1182,2024 Term 3,0.68,19,3,1.55,0,10.73,55.71,10,20,70,60.63,60.57,1
1183,2025 Term 1,0.79,19,3,2.38,7.84,16.68,44.38,15,25,60,67.41,59.32,1
1184,2024 Term 2,0.95,20,1,0.77,13.54,14.31,40.83,15,25,60,76.27,70.97,0
1185,2024 Term 3,0.72,18,1,0.63,3.05,11.56,57.56,10,20,70,72.97,70.83,0
1186,2023 Term 2,0.62,24,4,2.99,5.55,15.4,31.55,15,25,60,58.83,54.54,1
1187,2023 Term 1,0.85,20,5,2.67,0.91,7.75,55.01,10,20,70,55.73,67.93,0
1188,2023 Term 1,0.62,21,3,1.85,7.41,25.46,39.29,20,30,50,68.12,67.51,1
1189,2023 Term 3,0.83,23,5,3.0,1.98,28.87,26.5,10,40,50,64.67,61.17,0
1190,2025 Term 3,0.84,19,5,3.0,14.27,22.78,38.75,20,30,50,75.68,69.61,0
1191,2025 Term 1,0.63,19,1,0.73,11.56,19.74,36.76,20,30,50,74.63,62.66,1
1192,2024 Term 1,0.73,22,5,2.84,9.37,22.36,35.92,15,25,60,62.71,61.7,1
1193,2023 Term 3,0.77,22,0,0.0,1.93,16.99,55.83,10,30,60,78.67,76.45,0
1194,2025 Term 1,0.84,19,0,0.0,10,28.68,39.37,10,30,60,71.76,71.35,0
1195,2023 Term 3,0.74,19,2,1.06,5.25,29.02,31.9,10,40,50,68.78,69.89,0
1196,2023 Term 3,0.74,19,1,0.75,7.18,28.32,42.94,10,30,60,74.47,75.37,0
1197,2023 Term 3,0.67,18,5,2.92,7.36,12.7,26.42,20,30,50,43.02,39.31,1
1198,2023 Term 1,0.52,21,0,0.0,10.97,17.32,29.92,20,30,50,64.03,61.64,0
1199,2025 Term 1,0.8,20,1,0.58,0,19.11,45.41,10,30,60,60.02,69.7,0
1200,2025 Term 3,0.96,23,2,1.38,7.61,13.61,52.66,15,25,60,74.14,68.84,0
1201,2025 Term 1,0.78,18,0,0.0,11.71,19.94,47.44,20,30,50,85.99,82.78,0
1202,2025 Term 3,0.58,19,4,1.61,3.67,15.52,46.01,10,20,70,66.29,55.22,1
1203,2024 Term 1,0.89,19,5,3.0,16.48,16.82,27.94,20,30,50,59.67,64.71,0
1204,2024 Term 3,0.67,18,4,1.91,3.75,24.67,36.75,10,30,60,69.31,63.69,1
1205,2025 Term 2,0.63,19,0,0.0,8.43,9.7,50.12,10,20,70,60.95,65.72,0
1206,2025 Term 3,1.0,23,5,3.0,9.56,12.4,46.28,15,25,60,63.74,59.79,0
1207,2024 Term 2,0.61,18,0,0.0,15,23.83,36.66,15,25,60,82.27,75.28,0
1208,2023 Term 2,0.75,24,4,2.79,0,21.71,38.87,10,30,60,63.1,61.71,1
1209,2023 Term 1,0.83,24,3,2.26,0.28,14.88,55.67,10,20,70,67.27,67.66,0
1210,2024 Term 3,0.55,20,4,2.71,9.62,18.32,41.86,10,20,70,72.48,62.88,1
1211,2023 Term 3,0.74,19,5,2.36,1.7,16.75,31.34,10,30,60,48.98,49.69,1
1212,2023 Term 1,0.67,18,2,1.3,19.08,19.63,37.68,20,30,50,81.73,68.94,1
1213,2025 Term 1,0.83,18,0,0.0,1.73,35.66,34.76,10,40,50,66.61,63.89,0
1214,2024 Term 1,0.7,23,2,1.37,15,17.72,48.71,15,25,60,82.9,86.82,0
1215,2024 Term 3,0.76,21,4,2.66,10,18.3,40.7,10,30,60,73.72,63.47,1
1216,2024 Term 2,0.95,22,1,0.56,10,31.79,32.99,10,40,50,76.08,77.53,0
1217,2023 Term 3,0.72,18,0,0.0,10,31.77,42.58,10,40,50,78.51,82.64,0
1218,2025 Term 3,0.63,19,1,0.76,15,18.14,34.4,15,25,60,68.16,58.88,1
1219,2025 Term 3,0.91,22,2,1.07,10,16.7,46.0,10,30,60,78.11,64.94,1
1220,2024 Term 1,0.78,23,4,1.84,0.06,30.77,35.44,10,40,50,70.07,61.42,1
1221,2023 Term 3,0.83,23,0,0.0,10,19.83,59.37,10,20,70,95.01,90.77,0
1222,2023 Term 2,0.75,20,0,0.0,7.44,27.53,45.4,10,30,60,86.68,80.73,0
1223,2023 Term 1,0.62,24,0,0.0,11.73,24.49,42.1,20,30,50,78.38,72.96,0
1224,2024 Term 2,0.95,20,4,2.9,13.04,17.81,37.57,15,25,60,68.78,70.71,0
1225,2023 Term 3,0.58,19,4,2.59,2.97,11.45,41.74,10,20,70,55.64,46.87,1
1226,2023 Term 1,0.61,18,1,0.55,7.53,24.3,31.23,20,30,50,57.46,59.1,0
1227,2023 Term 2,0.79,19,2,1.21,12.44,15.48,32.91,20,30,50,55.55,60.06,0
1228,2023 Term 1,0.77,22,5,2.94,1.67,24.1,38.11,10,40,50,64.81,63.77,1
1229,2023 Term 1,0.67,24,1,0.45,3.57,8.23,44.2,10,20,70,54.27,59.36,0
1230,2023 Term 2,0.82,22,2,1.3,20,23.94,37.4,20,30,50,80.92,85.43,0
1231,2024 Term 1,0.82,22,5,3.0,12.05,14.75,34.12,15,25,60,63.69,53.18,1
1232,2025 Term 1,0.68,22,5,2.34,11.88,18.26,34.75,15,25,60,61.65,55.22,1
1233,2025 Term 1,0.75,24,2,1.38,9.48,12.11,50.65,15,25,60,68.27,69.63,0
1234,2023 Term 1,0.79,24,5,2.78,20,17.67,28.63,20,30,50,72.28,59.29,1
1235,2024 Term 1,0.7,23,2,1.23,3.69,27.38,49.32,10,30,60,72.76,71.74,0
1236,2025 Term 1,0.75,20,2,1.21,10.8,23.72,47.77,15,25,60,85.98,78.18,0
1237,2025 Term 3,0.65,23,1,0.73,11.47,27.87,34.81,20,30,50,79.46,65.13,1
1238,2024 Term 3,0.89,18,2,0.99,3.02,26.74,43.44,10,30,60,78.46,67.32,1
1239,2024 Term 3,0.87,23,5,2.44,10,14.93,45.14,10,30,60,69.35,67.53,0
1240,2023 Term 2,0.82,22,1,0.5,9.8,11.19,48.87,10,20,70,68.34,65.03,0
1241,2024 Term 1,0.83,18,5,2.15,10,15.4,48.49,10,20,70,78.02,69.13,1
1242,2025 Term 1,0.61,18,3,2.13,15,8.81,31.92,15,25,60,60.86,61.69,1
1243,2023 Term 1,0.91,22,3,1.33,10,23.03,36.63,10,30,60,72.67,65.0,0
1244,2025 Term 2,0.65,20,4,1.79,10,31.57,36.02,10,40,50,75.86,77.35,1
1245,2024 Term 3,1.0,19,2,1.28,10,17.67,56.37,10,20,70,77.78,78.72,0
1246,2024 Term 1,0.67,21,2,1.47,4.39,23.89,35.15,15,25,60,68.47,55.95,1
1247,2024 Term 1,0.64,22,1,0.43,3.61,26.55,28.41,10,40,50,54.65,49.15,0
1248,2024 Term 2,0.58,19,3,2.33,10,13.98,47.53,10,20,70,68.91,69.39,1
1249,2025 Term 1,0.86,21,4,2.71,10,12.42,53.31,10,20,70,82.75,80.83,0
1250,2023 Term 1,0.86,22,3,1.68,4.27,23.3,34.93,15,25,60,56.96,59.79,0
1251,2024 Term 3,0.96,23,1,0.71,20,22.06,45.84,20,30,50,88.05,80.83,0
1252,2023 Term 2,0.62,21,3,2.12,8.24,25.67,43.77,10,30,60,74.33,83.09,1
1253,2023 Term 2,0.68,19,0,0.0,10,27.96,32.97,10,40,50,76.74,75.53,0
1254,2025 Term 3,0.84,19,1,0.49,17.38,18.06,31.72,20,30,50,65.09,68.22,0
1255,2023 Term 1,0.73,22,4,2.19,11.19,10.4,35.78,15,25,60,58.56,62.33,1
1256,2025 Term 2,0.75,20,3,2.11,12.02,18.5,44.97,15,25,60,76.65,71.5,1
1257,2024 Term 2,0.67,24,4,2.79,0,24.77,24.19,10,40,50,53.5,48.23,1
1258,2024 Term 1,0.68,19,0,0.0,15,19.82,50.5,15,25,60,91.03,90.57,0
1259,2024 Term 1,0.89,18,2,1.42,5.93,30.68,45.18,10,40,50,80.32,82.98,0
1260,2025 Term 3,0.81,21,5,2.24,10,20.67,33.01,10,40,50,67.67,58.63,1
1261,2024 Term 1,0.77,22,2,1.34,15,19.95,50.01,15,25,60,85.28,85.48,0
1262,2025 Term 3,0.92,24,0,0.0,10,27.69,34.86,10,40,50,75.67,72.31,0
1263,2024 Term 3,0.72,18,3,1.91,14.12,15.17,36.42,20,30,50,59.21,64.52,1
1264,2025 Term 1,0.85,20,1,0.41,10,25.76,45.18,10,40,50,87.06,83.2,0
1265,2025 Term 3,0.7,20,0,0.0,10,21.38,39.28,10,30,60,72.06,73.03,0
1266,2025 Term 3,0.75,20,0,0.0,7.4,19.38,37.62,10,30,60,70.04,61.35,1
1267,2025 Term 1,1.0,21,0,0.0,8.56,28.05,45.53,10,40,50,87.17,77.5,1
1268,2023 Term 1,0.83,18,4,1.69,7.57,23.25,28.04,20,30,50,62.66,49.73,1
1269,2025 Term 1,0.79,24,1,0.75,9.77,31.76,29.38,10,40,50,68.8,71.11,0
1270,2024 Term 2,0.67,18,3,1.92,1.15,29.2,31.83,10,40,50,56.42,58.63,1
1271,2025 Term 1,0.78,23,1,0.54,15,22.37,45.28,15,25,60,84.66,80.24,0
1272,2025 Term 1,0.72,18,5,3.0,10,9.01,41.27,10,20,70,60.66,58.82,1
1273,2023 Term 2,0.89,19,3,1.48,10,19.69,48.45,10,30,60,72.88,73.66,0
1274,2025 Term 1,0.61,18,0,0.0,10,27.58,37.94,10,30,60,69.15,75.17,0
1275,2023 Term 1,0.95,21,3,1.49,15,16.46,45.05,15,25,60,77.25,82.13,0
1276,2025 Term 1,0.89,18,3,1.29,8.04,15.52,37.04,15,25,60,67.98,64.43,0
1277,2024 Term 3,0.78,18,2,1.21,6.13,11.46,42.6,10,20,70,59.42,61.1,0
1278,2023 Term 2,0.67,21,0,0.0,10,30.04,37.79,10,40,50,84.47,69.03,1
1279,2023 Term 3,0.87,23,4,2.46,0.52,16.35,41.63,10,30,60,66.08,51.25,1
1280,2025 Term 3,0.6,20,5,3.0,1.54,22.16,34.87,10,40,50,64.57,57.2,1
1281,2023 Term 2,0.79,24,4,2.69,11.58,17.31,33.93,20,30,50,62.01,64.64,1
1282,2025 Term 2,0.62,24,4,2.75,4.43,29.92,23.07,10,40,50,57.07,48.4,1
1283,2025 Term 2,0.63,19,1,0.74,4.86,7.07,49.87,10,20,70,55.15,65.25,0
1284,2023 Term 3,0.63,19,2,1.34,10,15.94,49.91,10,20,70,68.09,71.21,0
1285,2025 Term 2,0.61,18,3,1.88,6.76,16.56,38.87,10,20,70,69.9,54.41,1
1286,2025 Term 1,0.52,21,0,0.0,14.95,14.41,41.1,15,25,60,72.2,65.08,0
1287,2025 Term 3,0.96,24,1,0.76,10,20,64.13,10,20,70,97.2,87.81,1
1288,2025 Term 3,0.57,21,5,3.0,15,16.35,30.63,15,25,60,63.67,65.52,1
1289,2025 Term 3,0.77,22,5,2.17,12.68,20.81,32.87,20,30,50,71.32,70.97,1
1290,2025 Term 2,0.83,18,1,0.76,6.77,30.13,38.76,10,40,50,83.21,68.65,1
1291,2025 Term 2,0.85,20,4,1.7,7.12,29.25,33.92,10,40,50,64.69,70.27,0
1292,2025 Term 1,0.82,22,1,0.53,6.68,25,37.86,15,25,60,71.83,64.63,0
1293,2025 Term 3,0.78,18,5,3.0,4.24,21.76,44.93,10,30,60,73.55,74.81,1
1294,2025 Term 1,0.57,21,2,1.35,2.42,18.76,33.23,15,25,60,60.81,47.22,1
1295,2024 Term 3,0.83,24,2,0.95,9.56,20.1,39.62,15,25,60,66.93,72.32,0
1296,2024 Term 2,0.68,19,5,3.0,12.89,19.95,41.45,15,25,60,79.57,67.85,1
1297,2024 Term 1,0.82,22,2,1.12,8.07,24.73,33.9,20,30,50,67.23,62.11,0
1298,2025 Term 2,0.74,19,1,0.79,5.78,23.22,50.58,10,30,60,75.14,78.06,0
1299,2024 Term 3,0.72,18,0,0.0,5.57,24.0,40.92,10,40,50,70.79,75.79,0
1000,2025 Term 3,0.8,20,2,1.4,19.6,17.74,30.49,20,30,50,69.88,59.75,1
1001,2025 Term 3,0.83,24,0,0.0,11.73,13.63,48.33,15,25,60,76.96,73.0,0
1002,2024 Term 2,1.0,24,2,0.97,9.44,21.16,33.01,20,30,50,68.85,56.85,1
1003,2024 Term 1,0.87,23,4,3.0,6.22,31.28,33.49,10,40,50,66.8,67.81,0
1004,2024 Term 3,0.78,18,2,1.56,10,23.19,35.32,10,30,60,75.72,71.19,0
1005,2023 Term 1,0.88,24,3,1.66,15,12.98,45.51,15,25,60,73.06,64.45,1
1006,2023 Term 3,0.88,24,2,1.09,10,23.16,51.99,10,30,60,82.72,77.75,0
1007,2023 Term 3,0.65,20,3,1.27,19.45,21.61,32.55,20,30,50,77.68,72.23,1
1008,2024 Term 2,0.65,20,1,0.6,14.46,28.21,42.83,20,30,50,81.97,85.61,0
1009,2025 Term 1,0.6,20,5,3.0,6.44,12.2,37.24,20,30,50,62.45,61.36,1
1010,2025 Term 1,0.95,20,0,0.0,2.85,14.0,60.95,10,20,70,79.18,81.85,0
1011,2023 Term 2,0.95,19,2,1.49,2.94,12.75,52.88,10,20,70,68.92,68.7,0
1012,2025 Term 1,0.73,22,5,2.2,9.73,20.05,35.05,20,30,50,63.0,64.75,1
1013,2025 Term 2,0.79,19,3,1.74,10,25.1,33.44,10,40,50,72.49,60.62,1
1014,2025 Term 3,0.74,23,2,1.03,7.62,18.69,44.55,10,20,70,71.55,73.92,0
1015,2023 Term 3,0.68,19,1,0.48,10,23.93,46.08,10,30,60,82.0,70.95,1
1016,2023 Term 1,0.72,18,3,1.51,2.17,21.45,38.64,10,30,60,62.78,64.53,1
1017,2025 Term 1,0.77,22,5,2.91,10,18.79,34.91,10,30,60,67.65,59.51,1
1018,2024 Term 2,0.81,21,1,0.75,4.76,16.77,53.08,10,20,70,79.02,75.33,0
1019,2025 Term 2,0.57,21,1,0.69,0,32.63,38.25,10,40,50,78.25,71.21,0
1020,2023 Term 3,0.78,18,1,0.58,10,24.83,53.7,10,30,60,95.84,93.35,0
1021,2024 Term 3,0.89,19,4,3.0,5.43,15.44,34.1,15,25,60,48.58,51.8,0
1022,2024 Term 3,0.57,23,0,0.0,8.06,16.64,50.4,10,30,60,72.3,70.92,0
1023,2024 Term 1,0.67,24,1,0.53,10.76,16.45,40.27,20,30,50,66.89,69.38,0
1024,2025 Term 2,0.79,19,2,1.0,8.51,11.39,47.16,10,20,70,72.03,69.46,0
1025,2023 Term 2,0.63,19,4,2.3,7.38,17.88,31.36,10,30,60,53.92,57.29,1
1026,2025 Term 2,0.71,24,5,2.23,9.84,30.51,26.06,10,40,50,73.63,71.54,1
1027,2025 Term 3,0.89,19,0,0.0,2.33,14.44,61.32,10,20,70,81.71,68.96,1
1028,2024 Term 1,1.0,19,2,1.41,9.5,37.34,45.9,10,40,50,93.04,90.83,0
1029,2025 Term 2,0.7,20,5,3.0,14.88,16.3,25.76,20,30,50,57.5,61.73,1
1030,2023 Term 1,0.89,19,2,0.99,10,35.11,44.77,10,40,50,91.06,81.63,1
1031,2023 Term 2,0.65,20,1,0.75,15,22.83,33.86,15,25,60,66.08,70.93,0
1032,2024 Term 3,1.0,23,2,0.96,18.5,27.35,34.57,20,30,50,82.21,73.56,1
1033,2023 Term 1,0.73,22,0,0.0,11.53,20.75,39.21,15,25,60,69.86,71.62,0
1034,2023 Term 3,0.89,18,0,0.0,6.73,36.22,34.36,10,40,50,71.15,79.65,0
1035,2023 Term 2,0.83,18,3,1.33,0,23.62,35.52,10,30,60,53.32,54.63,0
1036,2025 Term 3,0.83,24,1,0.77,0.2,23.82,44.4,10,30,60,65.82,67.0,0
1037,2023 Term 3,0.67,21,4,1.77,8.07,14.14,24.53,20,30,50,47.67,43.06,1
1038,2025 Term 3,0.89,19,4,2.66,1.24,17.53,34.36,10,30,60,58.57,52.59,0
1039,2024 Term 3,0.6,20,0,0.0,10,10.6,54.11,10,20,70,76.25,66.76,1
1040,2025 Term 2,1.0,24,1,0.79,2.38,11.88,64.57,10,20,70,79.63,77.46,0
1041,2025 Term 1,0.65,20,1,0.74,20,26.67,40.41,20,30,50,79.49,92.92,0
1042,2023 Term 1,0.9,21,4,1.86,8.19,18.7,37.61,10,30,60,66.41,61.59,0
1043,2023 Term 2,0.67,21,0,0.0,1.53,19.47,47.76,10,30,60,75.18,64.24,1
1044,2024 Term 2,0.96,24,1,0.68,8.6,17.94,31.5,20,30,50,55.85,62.52,0
1045,2025 Term 2,0.59,22,2,1.14,15.37,18.29,35.12,20,30,50,73.23,64.35,1
1046,2024 Term 2,0.67,21,1,0.5,1.45,18.86,50.13,10,20,70,62.48,61.15,0
1047,2023 Term 1,0.83,24,0,0.0,10,19.29,54.36,10,20,70,79.33,80.84,0
1048,2024 Term 2,0.88,24,1,0.57,8.56,15.95,60.61,10,20,70,87.84,82.28,0
1049,2023 Term 3,1.0,22,2,1.36,1.17,31.4,37.45,10,40,50,63.65,60.88,0
1050,2024 Term 1,1.0,20,2,1.09,15,19.78,42.32,15,25,60,75.51,68.93,0
1051,2024 Term 1,0.78,18,3,1.42,15,20.29,41.82,15,25,60,80.36,76.65,1
1052,2025 Term 2,0.94,18,4,1.61,10,26.8,50.08,10,30,60,88.59,79.39,1
1053,2025 Term 2,0.55,20,3,1.72,0,20.06,38.18,10,30,60,63.53,59.43,1
1054,2025 Term 2,1.0,18,2,1.12,1.54,38.27,41.98,10,40,50,74.19,72.87,0
1055,2023 Term 2,0.61,18,3,2.0,10,6.18,48.79,10,20,70,61.17,58.75,1
1056,2025 Term 3,0.44,18,5,3.0,11.83,13.37,29.62,20,30,50,58.14,49.89,1
1057,2023 Term 3,0.67,18,4,2.4,6.23,20.4,43.65,15,25,60,77.15,66.6,1
1058,2025 Term 3,0.71,21,5,2.13,8.01,28.85,38.47,10,40,50,73.45,74.23,1
1059,2024 Term 2,0.67,18,0,0.0,4.1,23.73,37.19,10,40,50,61.28,58.75,0
1060,2023 Term 3,0.79,24,1,0.48,14.16,20.41,47.27,15,25,60,88.43,87.77,0
1061,2025 Term 2,1.0,24,5,3.0,8.64,20.03,43.78,20,30,50,75.02,62.87,1
1062,2025 Term 2,0.61,18,4,2.95,0,5.48,34.84,10,20,70,42.97,30.76,1
1063,2024 Term 2,0.44,18,0,0.0,11.37,18.39,47.85,15,25,60,82.09,74.79,0
1064,2023 Term 3,0.83,18,0,0.0,12.04,21.2,44.16,15,25,60,79.98,67.89,1
1065,2023 Term 2,0.77,22,2,1.23,10,20.9,50.01,10,30,60,78.61,79.12,0
1066,2024 Term 1,0.68,22,2,1.15,7.59,7.79,40.22,10,20,70,56.24,52.3,0
1067,2024 Term 3,0.76,21,1,0.74,8.42,26.83,35.31,10,40,50,74.79,71.25,0
1068,2023 Term 3,0.68,22,2,1.43,12.96,17.9,41.03,15,25,60,71.3,73.92,0
1069,2025 Term 2,0.78,23,2,0.83,10.52,16.93,44.41,20,30,50,65.27,71.16,0
1070,2023 Term 2,0.85,20,3,2.28,1.74,17.71,48.55,10,30,60,71.05,66.93,0
1071,2024 Term 3,0.78,23,0,0.0,9.14,36.39,42.06,10,40,50,89.85,80.5,1
1072,2023 Term 1,0.77,22,4,2.2,6.04,13.48,42.27,15,25,60,54.2,59.04,1
1073,2024 Term 2,0.84,19,0,0.0,9.68,19.05,48.76,20,30,50,75.18,79.65,0
1074,2025 Term 1,0.6,20,1,0.4,15,21.65,38.39,15,25,60,73.44,76.19,0
1075,2024 Term 1,0.86,22,1,0.79,7.36,37.61,42.98,10,40,50,87.07,87.16,0
1076,2025 Term 1,0.78,18,0,0.0,10,18.1,54.17,10,30,60,90.18,76.24,1
1077,2023 Term 3,0.71,24,5,2.81,1.64,21.75,44.45,10,30,60,65.31,73.54,1
1078,2023 Term 1,0.7,20,4,1.75,17.93,22.98,41.01,20,30,50,79.69,87.22,1
1079,2024 Term 2,0.86,21,0,0.0,5.17,25.76,34.88,10,40,50,62.44,56.26,0
1080,2025 Term 1,0.71,21,3,2.11,10,32.34,25.05,10,40,50,67.64,68.59,1
1081,2025 Term 3,0.55,22,5,2.08,15,18.49,43.25,15,25,60,76.13,75.56,1
1082,2023 Term 2,0.85,20,2,1.13,10,19.73,54.6,10,20,70,91.04,84.36,0
1083,2024 Term 2,0.68,22,5,3.0,9.22,19.26,39.78,10,30,60,69.05,63.25,1
1084,2025 Term 3,0.71,21,5,3.0,3.37,13.5,51.53,10,20,70,73.26,59.19,1
1085,2023 Term 2,0.77,22,5,2.36,10,22.97,40.87,10,40,50,80.07,64.55,1
1086,2023 Term 2,0.83,18,3,2.02,2.61,15.3,53.41,10,20,70,72.2,67.64,0
1087,2025 Term 1,0.8,20,5,3.0,6.63,9.44,42.5,10,20,70,51.46,56.34,0
1088,2023 Term 1,0.56,18,2,1.45,13.4,20.49,26.5,20,30,50,57.08,56.41,0
1089,2025 Term 1,0.65,23,5,3.0,7.88,14.84,27.6,15,25,60,54.95,44.51,1
1090,2023 Term 1,0.67,24,2,1.14,13.72,20.02,35.38,20,30,50,61.59,66.33,0
1091,2024 Term 2,0.88,24,1,0.71,4.14,14.29,53.14,15,25,60,69.48,74.35,0
1092,2025 Term 1,0.92,24,3,1.6,7.79,20.93,34.31,20,30,50,64.76,56.69,1
1093,2023 Term 1,0.56,18,1,0.74,1.61,10.74,56.01,10,20,70,73.13,65.21,0
1094,2025 Term 2,0.65,23,2,1.12,15.59,19.13,27.32,20,30,50,56.87,63.39,0
1095,2023 Term 2,0.67,18,2,1.23,12.57,24.14,32.48,15,25,60,75.66,67.78,0
1096,2023 Term 2,0.62,21,3,1.78,10,20.67,39.09,10,40,50,64.53,69.29,1
1097,2024 Term 3,0.71,21,2,1.16,10,33.14,37.74,10,40,50,79.68,73.24,0
1098,2023 Term 2,0.95,19,4,2.0,4.82,28.42,40.29,10,40,50,77.2,77.39,0
1099,2025 Term 3,0.61,18,2,1.58,4.44,16.33,39.49,10,30,60,57.22,52.23,0
1100,2025 Term 3,0.7,23,4,2.12,10.87,23.15,40.8,20,30,50,67.57,75.63,1
1101,2025 Term 1,0.8,20,2,1.32,18.32,26.9,42.42,20,30,50,80.87,79.88,0
1102,2024 Term 1,0.58,19,2,1.42,14.04,19.56,39.02,15,25,60,79.66,74.36,0
1103,2023 Term 2,0.71,21,1,0.5,17.08,24.64,30.89,20,30,50,67.33,65.68,0
1104,2025 Term 3,0.82,22,0,0.0,19.35,26.05,31.89,20,30,50,82.84,77.0,0
1105,2025 Term 1,0.68,19,2,1.06,0,22.55,47.33,10,30,60,65.55,71.39,0
1106,2025 Term 3,0.88,24,4,3.0,18.84,25.26,24.41,20,30,50,74.24,72.32,0
1107,2023 Term 2,0.86,22,3,1.77,14.62,15.52,34.62,20,30,50,72.58,59.22,1
1108,2024 Term 2,0.83,23,2,1.14,6.49,19.04,42.03,15,25,60,60.62,67.2,0
1109,2024 Term 1,0.57,21,0,0.0,10.27,22.97,29.7,20,30,50,62.24,60.98,0
1110,2024 Term 2,0.71,24,4,2.51,10,25.89,36.85,10,40,50,78.9,74.97,1
1111,2023 Term 1,0.75,20,4,2.72,0.06,30.32,35.21,10,40,50,61.65,59.31,1
1112,2023 Term 2,0.62,24,4,2.8,9.33,19.29,23.18,10,40,50,47.06,50.71,1
1113,2024 Term 1,0.82,22,4,1.98,15,12.54,34.85,15,25,60,64.73,61.19,0
1114,2023 Term 1,0.67,21,4,1.94,6.81,19.83,31.13,10,30,60,59.02,62.56,1
1115,2023 Term 3,1.0,19,0,0.0,3.31,18.53,43.13,10,30,60,65.32,62.35,0
1116,2025 Term 1,1.0,18,4,2.95,13.28,18.38,47.59,15,25,60,78.94,75.43,0
1117,2023 Term 1,0.91,22,1,0.55,4.58,20,50.92,10,20,70,76.35,80.36,0
1118,2024 Term 1,0.83,23,4,2.81,3.01,30.3,37.72,10,40,50,71.84,63.24,1
1119,2024 Term 3,0.65,20,2,1.47,0,9.21,51.92,10,20,70,53.4,64.49,0
1120,2025 Term 1,0.89,19,2,1.55,9.16,23.16,41.34,15,25,60,80.11,64.4,1
1121,2025 Term 1,0.74,23,2,0.87,10,13.07,48.67,10,20,70,77.62,73.08,0
1122,2024 Term 1,0.85,20,4,2.12,8.82,33.87,36.6,10,40,50,83.65,76.8,0
1123,2025 Term 3,0.91,22,4,2.82,5.54,23.11,35.07,10,40,50,61.77,65.33,0
1124,2025 Term 1,0.63,19,3,2.14,5.23,14.87,38.92,15,25,60,65.38,58.07,1
1125,2025 Term 2,0.64,22,4,1.72,4.5,14.4,40.17,10,20,70,58.33,50.31,1
1126,2025 Term 2,0.81,21,1,0.45,1.83,20,58.69,10,20,70,78.26,84.11,0
1127,2025 Term 3,0.77,22,3,1.22,8.05,7.48,58.38,10,20,70,80.27,69.81,1
1128,2023 Term 3,0.5,18,2,1.07,20,14.04,32.08,20,30,50,62.77,57.56,0
1129,2023 Term 3,0.76,21,4,1.9,0.38,16.08,53.84,10,20,70,71.12,64.79,1
1130,2025 Term 1,0.74,19,1,0.47,15,16.39,46.49,15,25,60,77.07,80.86,0
1131,2024 Term 2,0.7,23,2,1.53,10,11.52,44.13,10,20,70,65.43,69.01,0
1132,2024 Term 3,0.52,21,1,0.4,4.55,21.97,38.77,15,25,60,70.58,66.65,0
1133,2023 Term 1,1.0,23,5,2.8,12.76,27.61,34.77,20,30,50,70.52,67.32,0
1134,2025 Term 2,0.74,19,4,2.58,4.94,13.54,32.51,20,30,50,58.12,54.06,1
1135,2023 Term 3,0.63,19,5,2.91,0.11,10.75,39.56,10,20,70,57.36,55.21,1
1136,2024 Term 3,0.83,18,0,0.0,14.25,23.52,40.0,15,25,60,71.63,73.72,0
1137,2023 Term 1,0.82,22,0,0.0,5.0,14.9,60.18,10,20,70,72.78,75.88,0
1138,2025 Term 2,0.44,18,1,0.48,5.98,17.5,47.75,10,20,70,74.12,61.3,1
1139,2025 Term 2,0.75,20,4,2.52,13.97,17.05,28.72,20,30,50,64.71,51.99,1
1140,2025 Term 3,0.67,21,4,2.52,3.76,26.33,27.27,10,40,50,56.92,49.21,1
1141,2023 Term 2,0.55,22,1,0.79,10,24.62,33.02,10,30,60,74.07,69.25,0
1142,2023 Term 2,0.78,18,0,0.0,14.38,18.25,50.36,15,25,60,76.09,87.27,0
1143,2024 Term 1,0.67,24,3,1.51,4.15,26.12,39.1,10,30,60,62.34,73.16,1
1144,2025 Term 3,0.86,21,3,1.43,6.55,21.46,39.71,15,25,60,64.51,66.39,0
1145,2024 Term 1,0.86,22,2,1.44,10,33.61,39.15,10,40,50,88.36,79.25,1
1146,2023 Term 3,0.91,22,2,0.84,10,34.11,37.13,10,40,50,80.42,76.61,0
1147,2023 Term 2,0.8,20,1,0.63,9.09,15.74,50.09,10,20,70,79.17,66.63,1
1148,2025 Term 2,0.7,23,5,2.06,3.48,12.69,47.54,15,25,60,71.66,61.11,1
1149,2025 Term 3,0.81,21,5,2.04,18.71,23.59,33.56,20,30,50,74.09,76.85,0
1150,2023 Term 3,0.74,19,3,2.06,20,17.48,41.01,20,30,50,74.78,83.54,1
1151,2023 Term 3,0.94,18,1,0.58,20,29.69,37.58,20,30,50,94.66,77.44,1
1152,2025 Term 1,0.75,24,0,0.0,10.93,26.32,33.05,20,30,50,76.36,75.77,0
1153,2024 Term 2,0.57,21,2,0.83,6.29,25.07,26.77,20,30,50,57.22,51.19,0
1154,2023 Term 3,0.62,21,0,0.0,13.83,20.41,51.6,15,25,60,88.5,89.11,0
1155,2023 Term 1,0.72,18,5,3.0,16.69,11.65,34.22,20,30,50,63.82,52.61,1
